rt,symbol,cond,pp
13.950148108232833,1.0,control,109
9.727747759966451,1.0,control,109
7.141650601126346,1.0,control,109
10.492915103116928,1.0,control,109
7.858285391945832,1.0,control,109
6.839626232973658,1.0,control,109
7.540829254828014,1.0,control,109
11.71480167462606,1.0,control,109
9.292120360369882,1.0,control,109
9.525514319087108,1.0,control,109
9.699720952353385,1.0,control,109
8.735386281279526,1.0,control,109
8.953882113406191,1.0,control,109
8.525525482410536,1.0,control,109
8.475053887716957,1.0,control,109
9.646160949970792,1.0,control,109
13.237610932651151,1.0,control,109
9.57280763901631,1.0,control,109
10.973995421774323,1.0,control,109
-12.089191467983543,1.0,control,109
11.878088147781206,1.0,control,109
15.472397900422719,1.0,control,109
8.707996547718224,1.0,control,109
10.873823077316938,1.0,control,109
8.00043021934112,1.0,control,109
10.153104153265858,1.0,control,109
9.270359750299157,1.0,control,109
7.454649805747929,1.0,control,109
8.165111184232568,1.0,control,109
15.527630273291644,1.0,control,109
7.5185296571740885,1.0,control,109
9.426934053057984,1.0,control,109
8.192665955824314,1.0,control,109
14.181229520805573,1.0,control,109
8.75113237332162,1.0,control,109
9.852809421176683,1.0,control,109
14.701353748992307,1.0,control,109
