pp,symbol,cond,accuracy,meanRT_correct,meanRT_incorrect,meanRTlog_correct,meanRTlog_incorrect,0.1_correct,0.25_correct,0.3_correct,0.5_correct,0.7_correct,0.75_correct,0.9_correct,0.1_incorrect,0.25_incorrect,0.3_incorrect,0.5_incorrect,0.7_incorrect,0.75_incorrect,0.9_incorrect,skew_correct,stdRT_correct,skew_incorrect,stdRT_incorrect,n_trials,fast_errors,origin,model,study
54,0,guess,0.4226190476190476,3.0521535211267605,3.8021938144329894,0.8680758623673013,0.9448295770313637,0.7806,1.4121,1.5872,2.7327,3.5017,3.73055,5.3207,0.7622000000000001,1.3329,1.4878799999999999,2.5984,4.143999999999998,5.2147,8.403940000000004,2.429010778842391,2.356467112669847,2.021830977092139,3.6492507602821256,168,0,empirical,none,2
54,1,guess,0.5892857142857143,3.5248575757575757,3.455827536231884,0.8561201581272337,0.9110350494410445,0.7653800000000001,1.2936999999999999,1.41114,2.3416,3.5272599999999996,3.8564,5.919840000000001,0.90836,1.5201,1.60446,2.2635,4.1573999999999955,5.0426,6.591000000000001,3.032769363053788,4.0990649153711525,2.235667281670865,3.185389676359867,168,1,empirical,none,2
56,0,guess,0.7616279069767442,2.5887007633587786,3.1256780487804883,0.8301919729376038,0.9897436807544268,1.1833,1.6917499999999999,1.8265,2.2338,2.9107,3.15065,4.4125,1.1988,1.8625,1.9351,2.3945,4.1025,4.2018,5.5265,1.3674443981087945,1.3375287416320145,1.2196180920673914,1.7964630945989672,172,0,empirical,none,2
56,1,guess,0.6742857142857143,2.643428813559322,2.797356140350877,0.8369940553681235,0.9294536235781428,1.07508,1.610475,1.7563600000000001,2.3175499999999998,3.03435,3.3068999999999997,4.57353,1.48238,1.8631,1.9677799999999999,2.4683,3.20142,3.4659,4.54338,1.3308056209237449,1.4426575008063307,1.0056527026469644,1.2842767928762677,175,0,empirical,none,2
60,0,guess,0.6763005780346821,6.751333333333333,7.572482142857142,1.720199699998948,1.8647529492772055,2.3716000000000004,3.899,4.271199999999999,5.977,8.0,8.469,11.084800000000007,3.2995,4.2815,4.974500000000001,6.466,8.9255,9.506499999999999,12.889,1.7680917781301673,4.314822184373144,1.4925983300016024,4.457493135633615,173,0,empirical,none,2
60,1,guess,0.8823529411764706,6.377253333333333,3.98615,1.7071287015399017,1.1287013617541242,2.7128,3.9972499999999997,4.6419,6.0865,7.5698,7.9385,10.2495,1.2827,1.8287499999999999,1.9153,3.3979999999999997,4.358,4.451499999999999,5.670700000000007,1.65084311084406,3.4690676332577217,2.4587364526591924,3.4504041147760005,170,1,empirical,none,2
64,0,guess,0.5625,1.8877878787878788,1.8098324675324675,0.5529329582043061,0.5094212385669181,1.0272599999999998,1.2825000000000002,1.3855,1.831,2.1820799999999996,2.27965,2.82584,1.0069000000000001,1.2927,1.34582,1.5918,1.95928,2.2099,2.6905000000000006,0.9355067512820697,0.7826174831637851,1.455299650351938,0.8075401568052464,176,1,empirical,none,2
64,1,guess,0.8238636363636364,1.680021379310345,1.5717806451612903,0.4314559167446281,0.378693843923995,0.92906,1.1527,1.23334,1.4957,1.89956,2.0495,2.6801399999999997,0.903,1.09585,1.1611,1.3467,1.841,1.9408500000000002,2.4546,1.40203324099692,0.7533605049659349,0.9090836080143834,0.6346087279677953,176,1,empirical,none,2
65,0,control,0.6742857142857143,3.669634745762712,3.5868859649122804,1.1566365565799026,1.1851104914907495,1.4172,2.13245,2.35982,3.36765,4.440569999999999,4.7501999999999995,6.42918,1.71286,2.6081,2.8086800000000003,3.5203,4.501619999999999,4.6685,5.34256,0.8400635790180903,1.9273405383672328,0.37833055704270613,1.453930203600694,175,1,empirical,none,2
65,1,control,0.7828571428571428,3.4483846715328466,3.616415789473684,1.0709467682648572,1.1604659200970886,1.3406600000000002,1.9912,2.1184,2.9699,3.886159999999999,4.3252,6.049360000000002,1.49481,2.5033,2.87701,3.45935,4.137770000000001,4.3462499999999995,5.363410000000001,1.6814369497198407,2.1484564823615924,1.1165648573527718,1.7817005330508504,175,0,empirical,none,2
66,0,guess,0.8470588235294118,6.657305555555556,6.524769230769231,1.742015212442285,1.767250888857134,2.57,3.9919999999999995,4.28201,5.7581500000000005,7.83803,8.369875,11.48722000000001,2.6112,4.198925,4.94585,6.944599999999999,7.6399,8.030725,10.03705,1.7164283617515772,3.9643111296537006,-0.024016518799420402,2.7673035147983644,170,1,empirical,none,2
66,1,guess,0.6549707602339181,6.796732142857143,7.3397169491525425,1.8098290196097497,1.8417158205200965,3.6546500000000006,4.624225,4.93627,6.13475,7.141829999999997,7.504575,10.398050000000003,2.88388,4.5873,4.9398,6.844,8.965159999999997,9.33615,13.12876,2.391193167916396,3.5936580178207858,1.1746824088916674,4.053257602955266,171,0,empirical,none,2
70,0,guess,0.7085714285714285,1.7211040322580644,2.0478470588235296,0.4571076711762974,0.5932481306869978,0.9219400000000001,1.15615,1.2283,1.5237500000000002,1.96762,2.111025,2.74884,0.904,1.24905,1.3152,1.7328,2.5138,2.7328,3.2868,1.1559808678861039,0.7537994791050574,1.038697783947015,1.048974312240856,175,0,empirical,none,2
70,1,guess,0.7159090909090909,1.839938888888889,1.7536340000000001,0.5218329079198194,0.4598288078562365,0.9942,1.226225,1.29535,1.7051,2.1684,2.2978,2.8368,0.85551,1.164075,1.2926099999999998,1.6402999999999999,1.9546299999999999,2.0404999999999998,2.7669900000000003,1.1661431252427565,0.808057365188608,2.1106401493411084,0.8819299295619483,176,1,empirical,none,2
72,0,guess,0.5714285714285714,1.493735,1.3382026666666667,0.3137408324202536,0.2050870751173946,0.85705,0.9457500000000001,0.99154,1.29635,1.75745,1.830725,2.333640000000002,0.77694,0.9254,0.97482,1.1263,1.3724800000000001,1.5474,2.2515000000000014,1.1502590955010918,0.6649312283684651,1.4733967565401396,0.617514450640266,175,1,empirical,none,2
72,1,guess,0.6763005780346821,1.3131752136752137,1.3016625000000002,0.1884001278042346,0.1750362329810017,0.8028000000000001,0.9042,0.92402,1.0924,1.5106399999999995,1.5917,2.18426,0.8407,0.918925,0.95055,1.0430000000000001,1.3464999999999998,1.454625,2.06265,1.3315016991401434,0.5873347222991954,1.954496836475045,0.640319647608627,173,1,empirical,none,2
74,0,guess,0.867816091954023,5.280623841059603,4.79884347826087,1.4425591040837835,1.3359871180546496,1.9425,2.54925,2.7333,4.2798,6.1322,6.852399999999999,9.2269,1.1888,2.80905,3.11968,3.9493,6.370419999999999,6.55235,7.96966,2.25922786819527,3.998538161340276,1.4719340821927611,3.3438558969910614,174,1,empirical,none,2
74,1,guess,0.6477272727272727,5.372234210526316,5.955337096774194,1.4768921300148183,1.573484353994846,1.90815,2.9753749999999997,3.23473,4.2657,6.197079999999999,6.591575,10.132560000000002,2.07968,2.9678,3.37183,5.26095,6.9586,8.32505,10.90783,1.9440387024099264,3.8277658107460844,1.1535748752067636,3.825854656140605,176,0,empirical,none,2
78,0,guess,0.6627906976744186,2.345121052631579,2.2711258620689656,0.7568763030784509,0.7053809908965095,1.0970900000000001,1.7163,1.75644,2.21565,2.56027,2.6713500000000003,4.090630000000001,1.15297,1.3912499999999999,1.4644199999999998,2.0076,2.5368799999999996,2.7877,3.8091800000000005,0.9869339344964727,1.0376935309399566,1.3624976432278388,1.1724509090924449,172,1,empirical,none,2
78,1,guess,0.72,2.1961769841269843,2.4037387755102038,0.6667969279712326,0.7650818875405776,1.1158000000000001,1.350225,1.4415,1.84185,2.51605,2.761675,3.6243499999999997,1.2238,1.5585,1.72098,2.3068,2.5342599999999993,2.6912,4.088140000000002,1.528341859674488,1.166723789020363,1.4043593739977667,1.223073454767457,175,0,empirical,none,2
79,0,control,0.8863636363636364,5.455674999999999,4.122285,1.5058730526399908,1.3054248557802637,2.106,2.819025,3.09665,4.2897,6.746700000000001,7.3869,10.58495,2.15749,2.7029,3.1630200000000004,3.9607,4.56257,4.65205,6.359080000000003,1.1672711781536615,3.4267268033207388,1.180995966375241,2.024278620378394,176,1,empirical,none,2
79,1,control,0.8522727272727273,6.328976666666667,5.0671923076923076,1.6226197841947352,1.3756149761633272,2.03014,3.1245000000000003,3.46248,4.96845,7.94306,9.101775,11.990429999999996,1.6888,2.8975999999999997,3.00855,3.23875,5.41345,5.757925,9.72405,1.0752327740531986,4.152739137688944,2.08867348790716,4.2037304462510985,176,1,empirical,none,2
80,0,guess,0.9147727272727273,3.838237267080745,4.288553333333334,1.189410102717842,1.3248620345191062,1.6336,2.2303,2.4499,3.1342,4.4442,4.8392,7.0129,1.68404,2.77685,2.97344,4.4485,5.74306,5.8923000000000005,6.33074,1.3781251276303799,2.25010940130752,-0.25309199097420565,1.9535789551731042,176,0,empirical,none,2
80,1,guess,0.6931818181818182,4.394416393442623,4.24532037037037,1.3122333216441893,1.3300919064981043,1.54031,2.438575,2.76791,3.7074,5.65664,6.24775,8.362370000000002,1.92625,2.914375,3.11483,3.91,4.999029999999999,5.172625,6.65041,0.7180192784931546,2.483959214852641,1.1066066179941254,2.064578540149331,176,1,empirical,none,2
83,0,control,0.6374269005847953,3.783798165137615,3.6914516129032258,1.229411647516349,1.2373867984851092,1.926,2.542,2.703,3.36,4.134399999999999,4.524,6.488200000000002,2.1408,2.5380000000000003,2.774,3.484,4.274299999999999,4.5405,5.5756,1.278198607242235,1.8075297896208993,0.8884377464186783,1.3985951461613928,171,1,empirical,none,2
83,1,control,0.861271676300578,3.4872483221476513,3.5425,1.156512055482281,1.1680487430920352,1.779,2.471,2.619,3.117,3.7714,4.005,5.9118,2.0018,2.37975,2.5211,3.457,3.8161,3.998,5.494199999999999,1.316466309594038,1.5891893560998593,1.4622068154688443,1.687940525430711,173,0,empirical,none,2
85,0,control,0.5838150289017341,2.1424,2.3656152777777777,0.667935445046743,0.75037177117114,1.1556,1.3903,1.4388,1.8094,2.3512,2.5449,3.598,1.15464,1.5799,1.66628,2.04995,2.691849999999999,2.84675,3.9741199999999997,1.4616228715088877,1.0090294035358929,1.3398855290164657,1.1876842210445635,173,0,empirical,none,2
85,1,control,0.7931034482758621,2.179749275362319,1.8804361111111112,0.6861577147788338,0.5651508135411318,1.15834,1.472675,1.55188,1.8342999999999998,2.525339999999999,2.6409,3.53563,1.14105,1.4515250000000002,1.5030999999999999,1.64115,2.06625,2.2422,2.7538,1.2776980734484562,1.0032559025599448,1.3254368300000094,0.7377828453850392,174,1,empirical,none,2
88,0,guess,0.6818181818181818,3.114616666666667,2.174232142857143,0.9350870144388735,0.5892195804741905,1.0539,1.514,1.6404,2.608,3.6647999999999996,4.191,5.7525,0.8015,1.1464999999999999,1.3079999999999998,1.8275000000000001,2.4865,2.614,3.9665,1.740323604202346,2.1333978231892883,1.7718570855200573,1.481126168477234,176,1,empirical,none,2
88,1,guess,0.7885714285714286,2.4235434782608696,3.3904594594594597,0.6496572438551621,0.9664469302923512,0.851,1.0795,1.1713,1.8175,2.6818999999999997,3.238,4.706300000000001,0.9772,1.447,1.6303999999999998,2.704,4.3835999999999995,4.487,5.9117999999999995,1.847793587132898,1.8545890217785943,1.7666068805679043,2.607629677126918,175,0,empirical,none,2
89,0,control,0.7657142857142857,3.063383582089552,3.2993585365853657,1.008334913453541,1.103943739449295,1.42081,1.871675,2.07955,2.7723,3.65651,3.88245,5.01772,1.7536,2.3885,2.4553,3.0407,3.5399,3.841,5.0598,0.9290290487526568,1.4643086090149142,1.245359483347038,1.4465780347039026,175,0,empirical,none,2
89,1,control,0.8218390804597702,2.8320755244755245,2.811338709677419,0.959859659217974,0.9123344851245713,1.4854800000000001,2.02045,2.16458,2.6556,3.19098,3.32705,4.401299999999999,1.1537,1.75565,1.8366,2.5767,3.005,3.63955,4.8922,1.191592292491175,1.1795834369295035,0.809730996005266,1.4013093804670493,174,1,empirical,none,2
96,0,guess,0.4900662251655629,1.2137378378378378,1.2316272727272728,0.08986637872022,0.11725959493034127,0.63788,0.8129500000000001,0.83566,0.98255,1.31839,1.45875,1.97435,0.71802,0.8571,0.88796,1.1251,1.2633999999999999,1.3248,2.0226400000000004,1.612708188966074,0.6179196220954659,1.8349242520611309,0.599750869470501,151,0,empirical,none,2
96,1,guess,0.5838509316770186,1.251508510638298,1.1637402985074627,0.12353179374372183,0.06254072246184705,0.68257,0.8214,0.87397,1.0768,1.3270399999999998,1.50495,2.2536,0.6714,0.8101,0.86774,0.9925,1.2110999999999998,1.2692999999999999,1.9262799999999998,1.1784667983004606,0.6030796922427478,1.5811538099504716,0.5486121252373896,161,1,empirical,none,2
99,0,control,0.8685714285714285,8.131340131578947,9.708634782608696,1.9263533884303208,2.029919112921694,2.75782,4.730275000000001,5.128559999999999,7.17745,9.890039999999999,10.5883,14.472040000000002,3.07404,4.93785,5.73818,7.5626,11.33566,11.595949999999998,16.31812,1.2014620758910723,4.736449671134144,1.5838080817121127,7.251686676755008,175,0,empirical,none,2
99,1,control,0.9147727272727273,6.898983229813664,10.868613333333334,1.7540366848067228,2.166519348490939,2.5767,3.4017,3.9075,5.953,8.6214,9.3765,11.8589,3.08496,6.29615,6.7453,10.6885,14.575479999999997,15.37425,16.96876,1.299597040729302,4.219441225183675,0.4645615719128462,6.422691794040728,176,0,empirical,none,2
101,0,control,0.764367816091954,3.0541977443609025,3.621058536585366,1.0137325059453008,1.1831724120076996,1.5368600000000001,2.0195,2.1596800000000003,2.5882,3.54718,3.7329,4.72168,1.7455,2.4802,2.6598,3.5265,4.1262,4.4932,5.709,1.1245764192600745,1.4558335655304753,0.9607696122028345,1.6822408694915847,174,0,empirical,none,2
101,1,control,0.7613636363636364,3.2945932835820897,3.67365,1.0775890683652884,1.1645293655038522,1.6478199999999998,2.11015,2.17995,2.78585,3.6112599999999997,3.9347,5.736870000000001,1.66228,2.179675,2.35409,3.2112,4.20422,4.4605250000000005,6.411079999999998,1.475905895381045,1.7212844161797098,1.4819781564174799,2.085736163453227,176,0,empirical,none,2
103,0,control,0.4375,2.9863714285714287,2.4916,0.8922503783991399,0.7080632925225054,1.0502,1.6855,1.7221,2.2725,3.1365999999999996,3.33625,5.7513000000000005,1.0594999999999999,1.29125,1.4237,1.8014999999999999,2.4649,2.92575,4.811100000000006,1.777008975843281,2.122621111216163,2.666118587708668,1.9970440841797414,160,1,empirical,none,2
103,1,control,0.8354430379746836,2.131181818181818,2.414230769230769,0.5594675458066732,0.7373973053171196,0.8557,1.1285,1.202,1.5985,2.1893,2.48175,3.5319000000000003,1.1545,1.33075,1.4705,2.0735,2.7640000000000002,2.81525,4.0745000000000005,2.9461699942025463,1.6928146659948793,1.5801727779744668,1.4512439714311942,158,0,empirical,none,2
104,0,guess,0.7607361963190185,10.32033387096774,9.7034,2.1781420003949052,2.141545955309455,4.89589,6.6896249999999995,6.86222,8.081900000000001,11.748489999999999,12.605025,18.37779,4.6143600000000005,5.9375,7.49796,8.308,9.25292,9.93295,17.8536,1.5556865551530796,6.181248696970763,1.4064325134697222,5.365421917534342,163,1,empirical,none,2
104,1,guess,0.9512195121951219,7.821890384615385,10.819425,1.918209240934309,2.058785133465365,3.3274,5.022725,5.4303,6.83655,8.7253,9.467475,12.998249999999999,2.229,5.993024999999999,7.29626,8.4121,10.062,12.531725,22.20356,1.649835828767645,4.4363559135817185,1.2498986739710332,8.900549677688453,164,0,empirical,none,2
109,0,control,1.0,10.49194578313253,,2.2934107368638306,,7.2225,7.8065,7.8965,8.994,10.687999999999999,12.12275,15.475,,,,,,,,1.8627904363164827,4.045988129307506,,,166,0,empirical,none,2
109,1,control,1.0,10.183172413793104,,2.2594845097980247,,6.7992,7.4875,7.614,8.6255,11.056399999999998,12.48925,15.0715,,,,,,,,1.4822626640403531,3.9306829326368287,,,174,0,empirical,none,2
112,0,guess,0.6079545454545454,2.5592121495327103,2.982134782608696,0.7129895262121503,0.8783898590379945,0.92018,1.1670500000000001,1.30028,2.0169,2.9105,3.207,4.5799400000000015,0.8759,1.5201,1.7504,2.478,3.6349799999999997,3.9149,4.9191,2.3946676876156956,2.0416544226324813,2.283418568475625,2.1563889196051593,176,0,empirical,none,2
112,1,guess,0.6763005780346821,2.373713675213675,2.3243446428571426,0.7310171462976728,0.6258231589477136,0.96612,1.4501,1.5641399999999999,2.0995,2.9267399999999983,3.1495,3.785640000000001,0.98185,1.229,1.2748499999999998,1.60005,2.4213500000000003,2.644875,4.7163,1.0002585115201024,1.2305085642562297,1.947211175199128,1.8053411149767027,173,1,empirical,none,2
114,0,guess,0.8295454545454546,7.012705479452055,6.764419999999999,1.7590781150124744,1.5101623371556343,2.62085,3.6904500000000002,3.9509,5.889200000000001,8.94925,9.741725,12.8134,1.68138,2.3528000000000002,2.9435599999999997,3.9834500000000004,6.2860799999999974,7.295075000000001,11.866830000000016,1.0087315668538235,4.225950019659417,2.4429579266352834,7.507513906857261,176,1,empirical,none,2
114,1,guess,0.6306818181818182,7.828635135135135,7.975093846153845,1.7689211521760282,1.7518289461977907,2.0583,3.1144,3.5944,5.4789,9.4437,11.27345,16.2735,2.13516,3.3083,3.58224,5.473,10.577039999999998,10.9431,15.626800000000001,1.0840341092231385,5.874791270808904,1.435606563146831,6.4724251620547175,176,0,empirical,none,2
118,0,guess,0.4235294117647059,3.9099291666666667,3.210217346938775,1.1834913453206288,0.8411092532690737,1.65343,1.87595,2.00533,3.47945,4.57609,4.98555,7.2108799999999995,1.01309,1.3450499999999999,1.46161,2.0542,2.82176,3.31625,7.175039999999998,1.6627336526326746,2.512580269753432,2.447950565090421,3.2479620888684817,170,1,empirical,none,2
118,1,guess,0.9022988505747126,3.2294789808917197,2.5899588235294115,0.9685564142959804,0.6204031574932706,1.30332,1.6175,1.8175399999999997,2.5965,3.5304599999999997,3.8596,6.672020000000001,0.8042,1.0523,1.10782,1.6073,2.3966199999999995,2.5759,5.700700000000001,1.5991840815549376,2.2342624339127717,1.8695524265801209,2.4772735774583983,174,1,empirical,none,2
119,0,control,0.48502994011976047,1.9575555555185185,1.7079348837441861,0.624439339035014,0.4736074854242141,1.2085,1.6752,1.7159,1.862,2.0861,2.147,2.6539,1.0229,1.2245,1.2913999999999999,1.5563500000000001,1.9651000004999997,2.041925,2.5169499995,1.4609636289717505,0.6406746659226694,1.0111331175099598,0.6296577176500775,167,1,empirical,none,2
119,1,control,0.8372093023255814,1.7162250000069443,1.9121857143214285,0.4844742013853938,0.6211898391807905,1.0858099993,1.243424999,1.30569,1.6211,1.87937,1.95222499925,2.4979800000000014,1.4179000007,1.64905000025,1.6867,1.8403,2.1178299991,2.1285,2.45151,1.5747791806778755,0.62357751989761,0.2602544573288741,0.44475568458248504,172,0,empirical,none,2
120,0,guess,0.35260115606936415,2.981622950819672,2.720076785714286,0.994572796471591,0.8616748122147977,1.5437,2.0098,2.0455,2.5368,3.4537,3.7501,5.2349,1.17943,1.604525,1.76367,2.3426,3.1338,3.3085750000000003,4.956460000000003,1.0079691448692696,1.3919879258807577,1.5591447421943108,1.5602925979918425,173,1,empirical,none,2
120,1,guess,0.9534883720930233,2.503703658536585,2.5680375,0.7546822771503032,0.8565264838647406,1.11677,1.44925,1.59213,1.9874,2.5534399999999997,2.951925,4.4188900000000055,1.50918,1.7268,1.82893,2.4368499999999997,2.7025,2.735875,3.5921799999999995,2.048253177932644,1.664585192525969,1.842182446261187,1.267070356528341,172,0,empirical,none,2
122,0,guess,0.41509433962264153,1.2915757575757576,1.3636021505376343,0.16900018419524965,0.21178240586094882,0.623,0.97925,1.0175,1.1625,1.4175,1.46525,1.954,0.773,0.972,0.9822,1.135,1.4299999999999995,1.523,2.398199999999999,1.813011715576586,0.5930359195401251,1.5234231884777205,0.6701920902408591,159,0,empirical,none,2
